James built Stephen by a ship in a man with James by an cat with an tree with James outside Irene,"[['BUSINESS', 0.05950209], ['TRAVEL', 0.05934842], ['PETS', 0.0561661], ['RELIGION AND SPIRITUALITY', 0.05532239], ['HOBBIES AND INTERESTS', 0.05351108]]","[['CATS', 0.3], ['PETS', 0.09]]",False,1,0,23:01:27.116150
Irene built I on a monkey in an ship on I in a tree on the telescope outside Irene by James,"[['TRAVEL', 0.06035044], ['BUSINESS', 0.0588536], ['HOBBIES AND INTERESTS', 0.05563996], ['RELIGION AND SPIRITUALITY', 0.0554584], ['TECHNOLOGY AND COMPUTING', 0.05136825]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['HOME & GARDEN', 0.06], ['TRAVEL', 0.05]]",True,390,345,23:23:04.344693
Irene built I on a monkey in an ship on I in a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06035044], ['BUSINESS', 0.0588536], ['HOBBIES AND INTERESTS', 0.05563996], ['RELIGION AND SPIRITUALITY', 0.0554584], ['TECHNOLOGY AND COMPUTING', 0.05136825]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['HOME & GARDEN', 0.06], ['TRAVEL', 0.05]]",True,391,346,23:23:07.353224
Irene built I on a monkey in an ship on I with a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06035044], ['BUSINESS', 0.0588536], ['HOBBIES AND INTERESTS', 0.05563996], ['RELIGION AND SPIRITUALITY', 0.0554584], ['TECHNOLOGY AND COMPUTING', 0.05136825]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['HOME & GARDEN', 0.06], ['TRAVEL', 0.05]]",True,392,347,23:23:10.047731
Irene built I on a monkey in an ship with I with a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06035044], ['BUSINESS', 0.0588536], ['HOBBIES AND INTERESTS', 0.05563996], ['RELIGION AND SPIRITUALITY', 0.0554584], ['TECHNOLOGY AND COMPUTING', 0.05136825]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['HOME & GARDEN', 0.06], ['TRAVEL', 0.05]]",True,393,348,23:23:12.799988
Irene built Irene on a monkey in an ship with I with a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06034019], ['BUSINESS', 0.05888908], ['HOBBIES AND INTERESTS', 0.0556735], ['RELIGION AND SPIRITUALITY', 0.05554375], ['TECHNOLOGY AND COMPUTING', 0.05101207]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.07], ['HOME & GARDEN', 0.06], ['BEADWORK', 0.05]]",True,394,349,23:23:15.517171
Irene built Irene on a monkey in the ship with I with a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06034019], ['BUSINESS', 0.05888908], ['HOBBIES AND INTERESTS', 0.0556735], ['RELIGION AND SPIRITUALITY', 0.05554375], ['TECHNOLOGY AND COMPUTING', 0.05101207]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.07], ['HOME & GARDEN', 0.06], ['BEADWORK', 0.05]]",True,395,350,23:23:18.212152
Irene built Irene on a man in the ship with I with a tree on an telescope outside Irene by James,"[['TRAVEL', 0.06066005], ['RELIGION AND SPIRITUALITY', 0.05721266], ['BUSINESS', 0.05682849], ['HOBBIES AND INTERESTS', 0.05624651], ['SCIENCE', 0.05262261]]","[['GARDENING', 0.24], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.06], ['HOME & GARDEN', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,396,351,23:23:21.066564
Irene built Irene on a man in the cat with I with a tree on an telescope outside Irene by James,"[['RELIGION AND SPIRITUALITY', 0.05549261], ['PETS', 0.05536214], ['SCIENCE', 0.05397965], ['HOBBIES AND INTERESTS', 0.05397639], ['BUSINESS', 0.05281609]]","[['GARDENING', 0.28], ['CATS', 0.25], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['HOME & GARDEN', 0.06]]",True,397,352,23:23:23.798337
I built Irene on a man in the cat with I with a tree on an telescope outside Irene by James,"[['RELIGION AND SPIRITUALITY', 0.05536196], ['PETS', 0.05536032], ['SCIENCE', 0.05426972], ['HOBBIES AND INTERESTS', 0.05402115], ['BUSINESS', 0.0530195]]","[['CATS', 0.31], ['PETS', 0.09]]",False,398,352,23:23:26.781443
Stephen built Irene on a man in the cat with I with a tree on an telescope outside Irene by James,"[['PETS', 0.05613443], ['RELIGION AND SPIRITUALITY', 0.05567532], ['SCIENCE', 0.05352532], ['BUSINESS', 0.05322148], ['HOBBIES AND INTERESTS', 0.05286403]]","[['CATS', 0.3], ['PETS', 0.08]]",False,399,352,23:23:29.967306
Irene built Irene on a tree in the cat with I with a tree on an telescope outside Irene by James,"[['PETS', 0.05815567], ['RELIGION AND SPIRITUALITY', 0.05461036], ['BUSINESS', 0.05360351], ['HOBBIES AND INTERESTS', 0.05306451], ['SCIENCE', 0.05123701]]","[['CATS', 0.24], ['GARDENING', 0.21], ['PETS', 0.08], ['HOME & GARDEN', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,400,353,23:23:33.440430
Irene built Irene on a tree with the cat with I with a tree on an telescope outside Irene by James,"[['PETS', 0.05815567], ['RELIGION AND SPIRITUALITY', 0.05461036], ['BUSINESS', 0.05360351], ['HOBBIES AND INTERESTS', 0.05306451], ['SCIENCE', 0.05123701]]","[['CATS', 0.24], ['GARDENING', 0.21], ['PETS', 0.08], ['HOME & GARDEN', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,401,354,23:23:36.312386
Irene built Irene on a tree with the cat with I with a tree on an ship outside Irene by James,"[['TRAVEL', 0.05704372], ['HOBBIES AND INTERESTS', 0.0570263], ['PETS', 0.05689734], ['BUSINESS', 0.05677613], ['RELIGION AND SPIRITUALITY', 0.05469372]]","[['CATS', 0.24], ['GARDENING', 0.21], ['PETS', 0.08], ['HOME & GARDEN', 0.07]]",True,402,355,23:23:38.970753
Irene built Irene on a man with the cat with I with a tree on an ship outside Irene by James,"[['TRAVEL', 0.05868961], ['HOBBIES AND INTERESTS', 0.05801601], ['BUSINESS', 0.05595151], ['RELIGION AND SPIRITUALITY', 0.05558665], ['PETS', 0.05417334]]","[['GARDENING', 0.29], ['CATS', 0.26], ['PETS', 0.07], ['HOME & GARDEN', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,403,356,23:23:41.889453
Irene built Irene on my man with the cat with I with a tree on an ship outside Irene by James,"[['TRAVEL', 0.06056706], ['HOBBIES AND INTERESTS', 0.05920303], ['RELIGION AND SPIRITUALITY', 0.05729277], ['PETS', 0.0561569], ['BUSINESS', 0.05326739]]","[['GARDENING', 0.29], ['CATS', 0.26], ['PETS', 0.07], ['HOME & GARDEN', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,404,357,23:23:44.915589
Irene meant Irene on my man with the cat with I with a tree on an ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,405,358,23:23:47.996012
Irene meant Irene on my man with the cat with I with a tree on the ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,406,359,23:23:51.081237
Irene meant Irene on my man with the cat with I with a tree on the ship outside Stephen by James,"[['PETS', 0.05984025], ['RELIGION AND SPIRITUALITY', 0.05870041], ['HOBBIES AND INTERESTS', 0.05746365], ['TRAVEL', 0.05743221], ['BUSINESS', 0.05196782]]","[['CATS', 0.3], ['PETS', 0.08]]",False,407,359,23:23:54.189916
Irene meant Irene in my man with the cat with I with a tree on the ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,408,360,23:23:56.949815
Irene meant Irene in my man with the cat with I with a tree on a ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,409,361,23:23:59.643767
Irene meant James in my man with the cat with I with a tree on a ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['CATS', 0.29], ['PETS', 0.08]]",False,410,361,23:24:02.732842
Irene meant Irene in my man with the cat with I with a tree by a ship outside Irene by James,"[['PETS', 0.05902994], ['HOBBIES AND INTERESTS', 0.05868569], ['RELIGION AND SPIRITUALITY', 0.05852063], ['TRAVEL', 0.05652394], ['BUSINESS', 0.05158332]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,411,362,23:24:05.659388
Irene caught Irene in my man with the cat with I with a tree by a ship outside Irene by James,"[['TRAVEL', 0.05877294], ['RELIGION AND SPIRITUALITY', 0.05748025], ['PETS', 0.05734041], ['HOBBIES AND INTERESTS', 0.0568779], ['BUSINESS', 0.05310504]]","[['CATS', 0.25], ['PETS', 0.08]]",False,412,362,23:24:09.114644
Irene meant Irene in an man with the cat with I with a tree by a ship outside Irene by James,"[['HOBBIES AND INTERESTS', 0.05751223], ['PETS', 0.05694807], ['RELIGION AND SPIRITUALITY', 0.05678109], ['TRAVEL', 0.05477485], ['BUSINESS', 0.05418557]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,413,363,23:24:12.268859
Irene meant Irene in an ship with the cat with I with a tree by a ship outside Irene by James,"[['PETS', 0.05984136], ['HOBBIES AND INTERESTS', 0.05655927], ['RELIGION AND SPIRITUALITY', 0.05589679], ['BUSINESS', 0.05501155], ['TRAVEL', 0.05326526]]","[['CATS', 0.25], ['HOME REPAIR', 0.24], ['CRUISES', 0.08], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,414,364,23:24:15.332234
Irene meant Irene in an ship with the cat with I with a tree by a man outside Irene by James,"[['HOBBIES AND INTERESTS', 0.05751223], ['PETS', 0.05694807], ['RELIGION AND SPIRITUALITY', 0.05678109], ['TRAVEL', 0.05477485], ['BUSINESS', 0.05418557]]","[['GARDENING', 0.28], ['CATS', 0.26], ['PROFANE CONTENT', 0.19], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06]]",True,415,365,23:24:18.408004
Irene fought Irene in an ship with the cat with I with a tree by a man outside Irene by James,"[['RELIGION AND SPIRITUALITY', 0.05743858], ['HOBBIES AND INTERESTS', 0.05662637], ['PETS', 0.05572251], ['BUSINESS', 0.0556792], ['TRAVEL', 0.05520452]]","[['CATS', 0.25], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['PETS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,416,366,23:24:21.476388
Irene fought Irene in an ship with the cat with I with a man by a man outside Irene by James,"[['PETS', 0.05814362], ['RELIGION AND SPIRITUALITY', 0.05477839], ['HOBBIES AND INTERESTS', 0.0538814], ['TRAVEL', 0.05355513], ['ARTS AND ENTERTAINMENT', 0.05180748]]","[['CATS', 0.26], ['PROFANE CONTENT', 0.21], ['NON-STANDARD CONTENT', 0.07], ['PETS', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,417,367,23:24:24.566008
Irene fought Irene in an ship with the tree with I with a man by a man outside Irene by James,"[['RELIGION AND SPIRITUALITY', 0.05982968], ['BUSINESS', 0.05743352], ['TRAVEL', 0.05715118], ['HOBBIES AND INTERESTS', 0.05531806], ['ARTS AND ENTERTAINMENT', 0.05033005]]","[['PROFANE CONTENT', 0.2], ['NON-STANDARD CONTENT', 0.07], ['HOBBIES & INTERESTS', 0.06], ['BEADWORK', 0.05]]",True,418,368,23:24:27.611652
Irene fought Irene in an ship with the tree with I with a man by a telescope outside Irene by James,"[['RELIGION AND SPIRITUALITY', 0.05891709], ['BUSINESS', 0.05704745], ['TRAVEL', 0.05677971], ['HOBBIES AND INTERESTS', 0.05488084], ['SCIENCE', 0.05230521]]","[['GARDENING', 0.23], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['UNITED KINGDOM', 0.07], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,419,369,23:24:30.965656
Irene fought Irene in an ship with the tree with I with a man by a telescope outside Irene by Irene,"[['BUSINESS', 0.05888705], ['TRAVEL', 0.05780343], ['RELIGION AND SPIRITUALITY', 0.05298558], ['HOBBIES AND INTERESTS', 0.05296393], ['TECHNOLOGY AND COMPUTING', 0.0518877]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,420,370,23:24:34.063993
Irene fought Irene in an ship with a tree with I with a man by a telescope outside Irene by Irene,"[['BUSINESS', 0.05888705], ['TRAVEL', 0.05780343], ['RELIGION AND SPIRITUALITY', 0.05298558], ['HOBBIES AND INTERESTS', 0.05296393], ['TECHNOLOGY AND COMPUTING', 0.0518877]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,421,371,23:24:37.146511
Irene fought Irene in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.06104373], ['TRAVEL', 0.05751883], ['TECHNOLOGY AND COMPUTING', 0.05313475], ['HOBBIES AND INTERESTS', 0.05247477], ['RELIGION AND SPIRITUALITY', 0.05137473]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,422,372,23:24:40.197054
Irene meant Irene in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05946282], ['TRAVEL', 0.05712554], ['HOBBIES AND INTERESTS', 0.05334649], ['TECHNOLOGY AND COMPUTING', 0.0524661], ['RELIGION AND SPIRITUALITY', 0.05083506]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,423,373,23:24:43.274672
Irene meant Irene with an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05946282], ['TRAVEL', 0.05712554], ['HOBBIES AND INTERESTS', 0.05334649], ['TECHNOLOGY AND COMPUTING', 0.0524661], ['RELIGION AND SPIRITUALITY', 0.05083506]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,424,374,23:24:46.342978
Irene meant Irene in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05946282], ['TRAVEL', 0.05712554], ['HOBBIES AND INTERESTS', 0.05334649], ['TECHNOLOGY AND COMPUTING', 0.0524661], ['RELIGION AND SPIRITUALITY', 0.05083506]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,424,374,23:24:49.206097
Irene meant James in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05761393], ['RELIGION AND SPIRITUALITY', 0.05653437], ['TRAVEL', 0.0561223], ['HOBBIES AND INTERESTS', 0.05528559], ['SCIENCE', 0.04977595]]","[['HOME REPAIR', 0.22], ['HOBBIES & INTERESTS', 0.07], ['HOME & GARDEN', 0.05], ['BEADWORK', 0.05]]",True,425,375,23:24:52.502622
Irene built James in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['TRAVEL', 0.06003379], ['BUSINESS', 0.05939308], ['HOBBIES AND INTERESTS', 0.05567751], ['RELIGION AND SPIRITUALITY', 0.05525348], ['TECHNOLOGY AND COMPUTING', 0.05153754]]","[['HOME REPAIR', 0.21], ['HOBBIES & INTERESTS', 0.07], ['HOME & GARDEN', 0.06], ['BEADWORK', 0.05]]",True,426,376,23:24:55.569902
Irene fought James in an ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05915899], ['RELIGION AND SPIRITUALITY', 0.05714741], ['TRAVEL', 0.0565214], ['HOBBIES AND INTERESTS', 0.05439442], ['SCIENCE', 0.04984796]]","[['HOBBIES & INTERESTS', 0.07], ['BEADWORK', 0.05]]",True,427,377,23:24:58.667564
Irene fought James in the ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05915899], ['RELIGION AND SPIRITUALITY', 0.05714741], ['TRAVEL', 0.0565214], ['HOBBIES AND INTERESTS', 0.05439442], ['SCIENCE', 0.04984796]]","[['HOBBIES & INTERESTS', 0.07], ['BEADWORK', 0.05]]",True,428,378,23:25:01.886776
Irene caught James in the ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05920423], ['TRAVEL', 0.05824777], ['RELIGION AND SPIRITUALITY', 0.05542695], ['HOBBIES AND INTERESTS', 0.05348377], ['FAMILY AND PARENTING', 0.05053895]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,429,379,23:25:04.789125
Irene caught James on the ship with a tree with I with a monkey by a telescope outside Irene by Irene,"[['BUSINESS', 0.05920423], ['TRAVEL', 0.05824777], ['RELIGION AND SPIRITUALITY', 0.05542695], ['HOBBIES AND INTERESTS', 0.05348377], ['FAMILY AND PARENTING', 0.05053895]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,430,380,23:25:07.843342
Irene caught James on the ship with a tree with I with a monkey on a telescope outside Irene by Irene,"[['BUSINESS', 0.05920423], ['TRAVEL', 0.05824777], ['RELIGION AND SPIRITUALITY', 0.05542695], ['HOBBIES AND INTERESTS', 0.05348377], ['FAMILY AND PARENTING', 0.05053895]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,431,381,23:25:10.973093
Irene caught James on the ship with a tree with I with a monkey on a telescope by Irene by Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,432,382,23:25:14.028862
Irene caught James on the ship with a tree with I with an monkey on a telescope by Irene by Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,433,383,23:25:17.062326
Irene caught James on the ship with a tree with I with an monkey on a telescope by Irene on Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,434,384,23:25:20.030504
Irene caught James with the ship with a tree with I with an monkey on a telescope by Irene on Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,435,385,23:25:23.224210
Irene caught James with the ship with a tree with I with the monkey on a telescope by Irene on Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,436,386,23:25:26.383807
Irene caught James with the ship with a tree with I with the monkey on a telescope in Irene on Irene,"[['BUSINESS', 0.05683984], ['HOBBIES AND INTERESTS', 0.05620613], ['TRAVEL', 0.05508426], ['RELIGION AND SPIRITUALITY', 0.05078721], ['FAMILY AND PARENTING', 0.05055826]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,437,387,23:25:29.132872
Irene caught James with the ship with a tree with I with the monkey on a telescope in Stephen on Irene,"[['BUSINESS', 0.05731674], ['TRAVEL', 0.05602141], ['HOBBIES AND INTERESTS', 0.05508686], ['RELIGION AND SPIRITUALITY', 0.05099057], ['FAMILY AND PARENTING', 0.05096724]]","[['HOME REPAIR', 0.22], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['SPORTS', 0.05], ['TRAVEL', 0.05]]",True,438,388,23:25:31.822729
Irene caught James with the ship with a tree with I with the monkey on my telescope in Stephen on Irene,"[['TRAVEL', 0.05792646], ['HOBBIES AND INTERESTS', 0.05632378], ['BUSINESS', 0.05467375], ['RELIGION AND SPIRITUALITY', 0.05265831], ['FAMILY AND PARENTING', 0.05167617]]","[['HOME REPAIR', 0.22], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['SPORTS', 0.05], ['TRAVEL', 0.05]]",True,439,389,23:25:35.057462
Irene caught James with the ship with a tree with I with the monkey on a telescope in Stephen on Irene,"[['BUSINESS', 0.05731674], ['TRAVEL', 0.05602141], ['HOBBIES AND INTERESTS', 0.05508686], ['RELIGION AND SPIRITUALITY', 0.05099057], ['FAMILY AND PARENTING', 0.05096724]]","[['HOME REPAIR', 0.22], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['SPORTS', 0.05], ['TRAVEL', 0.05]]",True,439,389,23:25:37.800627
Irene caught James with the ship with a tree with I with the monkey on a country in Stephen on Irene,"[['TRAVEL', 0.06170474], ['BUSINESS', 0.05937775], ['HOBBIES AND INTERESTS', 0.05494389], ['EDUCATION', 0.050576], ['RELIGION AND SPIRITUALITY', 0.04968455]]","[['HOME REPAIR', 0.22], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,440,390,23:25:40.719741
Irene caught Stephen with the ship with a tree with I with the monkey on a country in Stephen on Irene,"[['TRAVEL', 0.06276036], ['BUSINESS', 0.06123698], ['HOBBIES AND INTERESTS', 0.05297676], ['FOOD AND DRINK', 0.05012085], ['EDUCATION', 0.04975181]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06]]",True,441,391,23:25:43.821631
Irene caught Stephen with an ship with a tree with I with the monkey on a country in Stephen on Irene,"[['TRAVEL', 0.06276036], ['BUSINESS', 0.06123698], ['HOBBIES AND INTERESTS', 0.05297676], ['FOOD AND DRINK', 0.05012085], ['EDUCATION', 0.04975181]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.06], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06]]",True,442,392,23:25:46.937943
Irene meant Stephen with an ship with a tree with I with the monkey on a country in Stephen on Irene,"[['TRAVEL', 0.06047554], ['BUSINESS', 0.05959731], ['HOBBIES AND INTERESTS', 0.05476631], ['EDUCATION', 0.05165359], ['ARTS AND ENTERTAINMENT', 0.05071097]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,443,393,23:25:49.956623
Irene meant Stephen with an ship with a tree with I with the monkey by a country in Stephen on Irene,"[['TRAVEL', 0.06047554], ['BUSINESS', 0.05959731], ['HOBBIES AND INTERESTS', 0.05476631], ['EDUCATION', 0.05165359], ['ARTS AND ENTERTAINMENT', 0.05071097]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,444,394,23:25:52.866428
Irene meant Stephen with an ship with a tree with I with the monkey by an country in Stephen on Irene,"[['TRAVEL', 0.06047554], ['BUSINESS', 0.05959731], ['HOBBIES AND INTERESTS', 0.05476631], ['EDUCATION', 0.05165359], ['ARTS AND ENTERTAINMENT', 0.05071097]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,445,395,23:25:56.435693
Irene meant Stephen with an ship with a tree with I with the monkey by my country in Stephen on Irene,"[['TRAVEL', 0.06262718], ['BUSINESS', 0.0568284], ['HOBBIES AND INTERESTS', 0.05590233], ['EDUCATION', 0.05201568], ['AUTOMOTIVE', 0.05134196]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,446,396,23:25:59.712381
Irene meant Stephen with an ship with the tree with I with the monkey by my country in Stephen on Irene,"[['TRAVEL', 0.06262718], ['BUSINESS', 0.0568284], ['HOBBIES AND INTERESTS', 0.05590233], ['EDUCATION', 0.05201568], ['AUTOMOTIVE', 0.05134196]]","[['HOME REPAIR', 0.21], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,447,397,23:26:02.559337
Irene meant James with an ship with the tree with I with the monkey by my country in Stephen on Irene,"[['TRAVEL', 0.06153334], ['HOBBIES AND INTERESTS', 0.05793999], ['BUSINESS', 0.05506681], ['EDUCATION', 0.05284263], ['RELIGION AND SPIRITUALITY', 0.05226411]]","[['HOME REPAIR', 0.22], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['UNITED KINGDOM', 0.06], ['TRAVEL', 0.06], ['HOME & GARDEN', 0.06]]",True,448,398,23:26:06.382206
