James built Stephen by a ship by an man with James by an cat with an tree with James outside Irene,"['NEUTRAL', 0.61964442]","['NEUTRAL', 0.10000000149011612]",False,1,0,23:09:51.356576
Stephen began James outside the ship on the monkey with I outside my pajamas with my cat with James outside Irene,"['NEGATIVE', 0.39029327]","['NEUTRAL', 0.0]",True,49,18,23:12:51.920187
Stephen built James outside the ship on the monkey with I outside my pajamas with my cat with James outside Irene,"['NEUTRAL', 0.42282143]","['NEUTRAL', 0.0]",False,50,18,23:12:56.503073
Stephen began James outside the ship on the monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.39029327]","['NEUTRAL', 0.0]",True,51,19,23:13:00.242051
Stephen built James outside the ship on the monkey with I outside my pajamas with a cat with James outside Irene,"['NEUTRAL', 0.42282143]","['NEUTRAL', 0.0]",False,52,19,23:13:02.926053
Stephen fought James outside the ship on the monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.38521228]","['NEUTRAL', 0.0]",True,53,20,23:13:05.475968
James fought James outside the ship on the monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.43123548]","['NEUTRAL', 0.0]",True,54,21,23:13:09.976489
James fought James outside the ship on an monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.43123548]","['NEUTRAL', 0.0]",True,55,22,23:13:13.347667
James fought James in the ship on an monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.43123548]","['NEUTRAL', 0.10000000149011612]",True,56,23,23:13:18.095418
James fought James in the ship in an monkey with I outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.43123548]","['NEUTRAL', 0.10000000149011612]",True,57,24,23:13:20.860165
James fought James in the ship in an monkey with James outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.39487445]","['NEUTRAL', 0.0]",True,58,25,23:13:23.393527
James fought James in the ship in my monkey with James outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.39487445]","['NEUTRAL', 0.0]",True,59,26,23:13:25.924823
James fought James in the ship in my monkey with Irene outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.39487445]","['NEUTRAL', 0.10000000149011612]",True,60,27,23:13:28.566977
James fought James in the ship in my monkey with Irene outside my man with a cat with James outside Irene,"['NEUTRAL', 0.404184]","['NEUTRAL', 0.10000000149011612]",False,61,27,23:13:31.210584
James heard James in the ship in my monkey with Irene outside my pajamas with a cat with James outside Irene,"['NEGATIVE', 0.38186687]","['NEUTRAL', 0.0]",True,62,28,23:13:34.664153
James heard James in the ship in my monkey with Irene outside my pajamas with my cat with James outside Irene,"['NEGATIVE', 0.38186687]","['NEUTRAL', 0.0]",True,63,29,23:13:38.043687
James heard James outside the ship in my monkey with Irene outside my pajamas with my cat with James outside Irene,"['NEGATIVE', 0.38186687]","['NEUTRAL', 0.0]",True,64,30,23:13:41.472918
James heard James outside the ship in my monkey with I outside my pajamas with my cat with James outside Irene,"['NEGATIVE', 0.41782951]","['NEUTRAL', 0.0]",True,65,31,23:13:44.927923
James caught James outside the ship in my monkey with I outside my pajamas with my cat with James outside Irene,"['NEGATIVE', 0.51929781]","['NEUTRAL', 0.0]",True,66,32,23:13:49.033239
James caught James outside the ship in my monkey with I outside my pajamas with an cat with James outside Irene,"['NEGATIVE', 0.51929781]","['NEUTRAL', 0.0]",True,67,33,23:13:51.867006
James caught James outside the ship in my monkey with I outside my pajamas on an cat with James outside Irene,"['NEGATIVE', 0.51929781]","['NEUTRAL', 0.0]",True,68,34,23:13:55.310432
James caught James outside the ship in my monkey by I outside my pajamas on an cat with James outside Irene,"['NEGATIVE', 0.51929781]","['NEUTRAL', 0.0]",True,69,35,23:13:58.828318
James caught James outside the ship in my monkey by I outside my pajamas on an telescope with James outside Irene,"['NEGATIVE', 0.49025991]","['NEUTRAL', 0.0]",True,70,36,23:14:02.331899
James caught James outside the ship on my monkey by I outside my pajamas on an telescope with James outside Irene,"['NEGATIVE', 0.49025991]","['NEUTRAL', 0.0]",True,71,37,23:14:06.021880
James caught James outside the ship on my monkey by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.46166068]","['NEUTRAL', 0.0]",True,72,38,23:14:08.467007
James fought James outside the ship on my monkey by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.37935843]","['NEUTRAL', 0.0]",True,73,39,23:14:11.053210
James heard James outside the ship on my monkey by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.0]",True,74,40,23:14:15.656064
James built James outside the ship on my monkey by I outside my ship on an telescope with James outside Irene,"['NEUTRAL', 0.41362089]","['NEUTRAL', 0.0]",False,75,40,23:14:18.407823
James heard James outside the ship on my mountain by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.36434497]","['NEUTRAL', 0.0]",True,76,41,23:14:23.323127
James heard James outside the ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.37157638]","['NEUTRAL', 0.0]",True,77,42,23:14:27.128263
James heard I outside the ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.37157638]","['NEUTRAL', 0.0]",True,78,43,23:14:30.088166
James began I outside the ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.38882774]","['NEUTRAL', 0.0]",True,79,44,23:14:32.872369
James began I outside an ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.38882774]","['NEUTRAL', 0.0]",True,80,45,23:14:35.620699
James caught I outside an ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.46727292]","['NEUTRAL', 0.0]",True,81,46,23:14:38.081064
James heard I outside an ship on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.37157638]","['NEUTRAL', 0.0]",True,82,47,23:14:40.605904
James heard I outside an monkey on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.0]",True,83,48,23:14:45.883674
I heard I outside an monkey on my telescope by I outside my ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.10000000149011612]",True,84,49,23:14:48.823889
I heard I outside an monkey on my telescope by I outside an ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.10000000149011612]",True,85,50,23:14:51.697539
I heard I outside an monkey on an telescope by I outside an ship on an telescope with James outside Irene,"['NEUTRAL', 0.40163716]","['NEUTRAL', 0.10000000149011612]",False,86,50,23:14:54.422522
I heard I outside an monkey on my telescope by I by an ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.10000000149011612]",True,87,51,23:14:57.230559
I heard I outside a monkey on my telescope by I by an ship on an telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.20000000298023224]",True,88,52,23:15:00.773611
I heard I outside a monkey on my telescope by I by an ship on my telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.20000000298023224]",True,89,53,23:15:03.273441
I heard I outside a monkey on my telescope by I by an ship on my telescope with Stephen outside Irene,"['NEUTRAL', 0.5395108]","['NEUTRAL', 0.10000000149011612]",False,90,53,23:15:06.038053
I built I outside a monkey on my telescope by I by an ship on my telescope with James outside Irene,"['NEUTRAL', 0.41362089]","['NEUTRAL', 0.20000000298023224]",False,91,53,23:15:09.764786
I heard Stephen outside a monkey on my telescope by I by an ship on my telescope with James outside Irene,"['NEUTRAL', 0.37145018]","['NEUTRAL', 0.0]",False,92,53,23:15:12.262431
I heard I outside a monkey on my telescope by I by a ship on my telescope with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.20000000298023224]",True,93,54,23:15:15.039396
I heard I outside a monkey on my telescope by I by a ship on my telescope with James outside James,"['NEUTRAL', 0.3660174]","['NEUTRAL', 0.0]",False,94,54,23:15:18.046538
I heard I outside a monkey on my telescope by I by a ship on my monkey with James outside Irene,"['NEGATIVE', 0.36683099]","['NEUTRAL', 0.10000000149011612]",True,95,55,23:15:20.575697
I heard I outside a monkey on my telescope by I by a ship on my monkey with I outside Irene,"['NEUTRAL', 0.51714117]","['NEUTRAL', 0.10000000149011612]",False,96,55,23:15:23.049722
I caught I outside a monkey on my telescope by I by a ship on my monkey with James outside Irene,"['NEGATIVE', 0.46166068]","['NEUTRAL', 0.20000000298023224]",True,97,56,23:15:25.754378
I caught I outside a telescope on my telescope by I by a ship on my monkey with James outside Irene,"['NEGATIVE', 0.46166068]","['NEUTRAL', 0.20000000298023224]",True,98,57,23:15:28.420412
I caught I outside a telescope on an telescope by I by a ship on my monkey with James outside Irene,"['NEGATIVE', 0.46166068]","['NEUTRAL', 0.10000000149011612]",True,99,58,23:15:32.953422
I caught I outside a telescope on an telescope by I by a ship on my monkey with James in Irene,"['NEGATIVE', 0.46166068]","['POSITIVE', 0.30000001192092896]",True,100,59,23:15:35.635824
I caught I outside a telescope on an telescope by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.41448311]","['NEUTRAL', 0.20000000298023224]",True,101,60,23:15:38.287221
I caught I outside a telescope on an telescope by I by a ship on the monkey with I in Irene,"['NEUTRAL', 0.3936556]","['NEUTRAL', 0.20000000298023224]",False,102,60,23:15:41.044341
I caught I outside a monkey on an telescope by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.41448311]","['POSITIVE', 0.30000001192092896]",True,103,61,23:15:45.253634
I caught I with a monkey on an telescope by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.3725759]","['POSITIVE', 0.30000001192092896]",True,104,62,23:15:48.625454
I caught I with a monkey on an ship by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.40313127]","['NEUTRAL', 0.20000000298023224]",True,105,63,23:15:52.512642
Irene caught I with a monkey on an ship by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.40313127]","['POSITIVE', 0.30000001192092896]",True,106,64,23:15:55.431708
Irene caught I with an monkey on an ship by I by a ship on the monkey with James in Irene,"['NEGATIVE', 0.40313127]","['POSITIVE', 0.30000001192092896]",True,107,65,23:15:59.391296
Irene caught I with an monkey on an ship by I by a ship on an monkey with James in Irene,"['NEGATIVE', 0.40313127]","['NEUTRAL', 0.20000000298023224]",True,108,66,23:16:02.252733
Irene caught I with an monkey on an ship by I by a ship on an monkey with James in James,"['NEGATIVE', 0.40313127]","['NEUTRAL', 0.0]",True,109,67,23:16:05.208933
Irene caught I with an monkey on an ship by I outside a ship on an monkey with James in James,"['NEGATIVE', 0.44591204]","['NEUTRAL', 0.0]",True,110,68,23:16:08.067154
Irene caught I with an monkey by an ship by I outside a ship on an monkey with James in James,"['NEGATIVE', 0.44591204]","['NEUTRAL', 0.0]",True,111,69,23:16:11.865626
Irene caught I with an monkey by my ship by I outside a ship on an monkey with James in James,"['NEGATIVE', 0.49331164]","['NEUTRAL', 0.0]",True,112,70,23:16:15.763158
Irene caught I with an monkey by my ship by I outside a cat on an monkey with James in James,"['NEGATIVE', 0.4904527]","['NEUTRAL', 0.0]",True,113,71,23:16:18.527479
Irene caught I with an monkey by the ship by I outside a cat on an monkey with James in James,"['NEGATIVE', 0.44172553]","['NEUTRAL', 0.0]",True,114,72,23:16:21.483535
Irene caught I with an monkey by a ship by I outside a cat on an monkey with James in James,"['NEGATIVE', 0.44172553]","['NEUTRAL', 0.0]",True,115,73,23:16:25.286463
Irene caught I with an monkey by a cat by I outside a cat on an monkey with James in James,"['NEGATIVE', 0.42906726]","['NEUTRAL', 0.10000000149011612]",True,116,74,23:16:28.423213
Irene caught I with an monkey on a cat by I outside a cat on an monkey with James in James,"['NEGATIVE', 0.42906726]","['NEUTRAL', 0.10000000149011612]",True,117,75,23:16:31.323064
Irene caught I with an monkey on a cat by I outside an cat on an monkey with James in James,"['NEGATIVE', 0.42906726]","['NEUTRAL', 0.0]",True,118,76,23:16:34.201670
Irene caught I with an mountain on a cat by I outside an cat on an monkey with James in James,"['NEGATIVE', 0.42372781]","['NEUTRAL', 0.0]",True,119,77,23:16:37.264924
Irene fought I with an mountain on a cat by I outside an cat on an monkey with James in James,"['NEUTRAL', 0.35904554]","['NEUTRAL', 0.10000000149011612]",False,120,77,23:16:40.339594
Irene caught I with an mountain on a cat by I outside an cat on an monkey with Irene in James,"['NEGATIVE', 0.42372781]","['NEUTRAL', 0.20000000298023224]",True,121,78,23:16:44.240381
Irene caught I with an monkey on a cat by I outside an cat on an monkey with Irene in James,"['NEGATIVE', 0.42906726]","['NEUTRAL', 0.20000000298023224]",True,122,79,23:16:47.101759
Irene caught I with an monkey on a cat by I outside an tree on an monkey with Irene in James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,123,80,23:16:50.066229
Irene caught I with an monkey on a cat by I outside an tree on an monkey with I in James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,124,81,23:16:53.855811
Irene caught I with an monkey on a cat by I outside an tree on an monkey with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,125,82,23:16:56.731358
Irene caught I outside an monkey on a cat by I outside an tree on an monkey with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,126,83,23:16:59.794745
Irene caught I outside a monkey on a cat by I outside an tree on an monkey with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,127,84,23:17:03.247442
Irene caught I outside a monkey by a cat by I outside an tree on an monkey with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,128,85,23:17:07.167719
Irene caught I outside a monkey by a cat by I outside an tree on an tree with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.10000000149011612]",True,129,86,23:17:10.144131
Irene meant I outside a monkey by a cat by I outside an tree on an tree with I on James,"['NEUTRAL', 0.43930584]","['NEUTRAL', 0.10000000149011612]",False,130,86,23:17:12.918375
Irene caught I outside a monkey by a cat by I outside an tree on an country with I on James,"['NEGATIVE', 0.38560123]","['NEUTRAL', 0.10000000149011612]",True,131,87,23:17:16.887539
Stephen caught I outside a monkey by a cat by I outside an tree on an country with I on James,"['NEUTRAL', 0.33892694]","['NEUTRAL', 0.10000000149011612]",False,132,87,23:17:20.780062
Irene caught I outside a monkey by a cat by I outside an cat on an country with I on James,"['NEGATIVE', 0.42006834]","['NEUTRAL', 0.20000000298023224]",True,133,88,23:17:23.754771
Irene fought I outside a monkey by a cat by I outside an cat on an country with I on James,"['NEUTRAL', 0.39535723]","['NEUTRAL', 0.20000000298023224]",False,134,88,23:17:27.643677
Irene caught I outside a monkey by a cat by I outside an cat on an tree with I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.20000000298023224]",True,135,89,23:17:31.642243
Irene heard I outside a monkey by a cat by I outside an cat on an tree with I on James,"['NEUTRAL', 0.42401101]","['NEUTRAL', 0.20000000298023224]",False,136,89,23:17:34.713581
Irene caught I outside a monkey by a cat by I outside an cat on an tree outside I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.10000000149011612]",True,137,90,23:17:37.480001
Irene caught I outside a monkey by a cat by Irene outside an cat on an tree outside I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.10000000149011612]",True,138,91,23:17:40.311911
Irene caught Irene outside a monkey by a cat by Irene outside an cat on an tree outside I on James,"['NEGATIVE', 0.39784038]","['NEUTRAL', 0.10000000149011612]",True,139,92,23:17:43.212713
Irene began Irene outside a monkey by a cat by Irene outside an cat on an tree outside I on James,"['NEUTRAL', 0.38345737]","['NEUTRAL', 0.10000000149011612]",False,140,92,23:17:46.049048
Irene caught Irene outside a monkey by a cat by Irene outside an cat on an pajamas outside I on James,"['NEGATIVE', 0.45731188]","['NEUTRAL', 0.10000000149011612]",True,141,93,23:17:49.150472
Irene meant Irene outside a monkey by a cat by Irene outside an cat on an pajamas outside I on James,"['NEUTRAL', 0.3590603]","['NEUTRAL', 0.10000000149011612]",False,142,93,23:17:52.010353
Irene caught Irene outside a monkey by a cat by Irene outside an cat on an pajamas outside James on James,"['NEGATIVE', 0.4199669]","['NEUTRAL', 0.0]",True,143,94,23:17:55.797774
Irene caught James outside a monkey by a cat by Irene outside an cat on an pajamas outside James on James,"['NEGATIVE', 0.4199669]","['NEUTRAL', 0.0]",True,144,95,23:17:59.590194
Irene began James outside a monkey by a cat by Irene outside an cat on an pajamas outside James on James,"['NEGATIVE', 0.34657136]","['NEUTRAL', 0.0]",True,145,96,23:18:02.571176
Stephen began James outside a monkey by a cat by Irene outside an cat on an pajamas outside James on James,"['POSITIVE', 0.35691367]","['NEUTRAL', 0.0]",True,146,97,23:18:05.526434
Stephen began James outside a monkey by a cat by Irene outside an cat by an pajamas outside James on James,"['POSITIVE', 0.35691367]","['NEUTRAL', 0.0]",True,147,98,23:18:09.528544
Stephen began James outside a monkey in a cat by Irene outside an cat by an pajamas outside James on James,"['POSITIVE', 0.35691367]","['NEUTRAL', 0.0]",True,148,99,23:18:12.494981
Stephen began James outside a telescope in a cat by Irene outside an cat by an pajamas outside James on James,"['NEUTRAL', 0.35964239]","['NEUTRAL', 0.0]",False,149,99,23:18:15.561289
James began James outside a monkey in a cat by Irene outside an cat by an pajamas outside James on James,"['NEGATIVE', 0.34657136]","['NEUTRAL', 0.0]",True,150,100,23:18:18.642027
James began James outside a monkey in a cat by Irene outside an cat by my pajamas outside James on James,"['NEGATIVE', 0.39349033]","['NEUTRAL', 0.0]",True,151,101,23:18:21.607531
Irene began James outside a monkey in a cat by Irene outside an cat by my pajamas outside James on James,"['NEGATIVE', 0.39349033]","['NEUTRAL', 0.0]",True,152,102,23:18:24.390986
Irene began James outside a monkey in a cat by Irene outside an cat on my pajamas outside James on James,"['NEGATIVE', 0.39349033]","['NEUTRAL', 0.0]",True,153,103,23:18:27.560716
Irene began James outside a monkey in a cat by Irene outside an cat on an pajamas outside James on James,"['NEGATIVE', 0.34657136]","['NEUTRAL', 0.0]",True,154,104,23:18:30.309888
Irene began James outside a telescope in a cat by Irene outside an cat on an pajamas outside James on James,"['NEUTRAL', 0.34392837]","['NEUTRAL', 0.0]",False,155,104,23:18:33.034118
Irene began James outside a monkey in a cat by Irene outside an man on an pajamas outside James on James,"['NEUTRAL', 0.36397376]","['NEUTRAL', 0.0]",False,156,104,23:18:35.733649
Irene began James outside a monkey in a cat by Irene outside an cat on an monkey outside James on James,"['POSITIVE', 0.33993239]","['NEUTRAL', 0.0]",True,157,105,23:18:39.507232
Irene began James outside a monkey in a man by Irene outside an cat on an monkey outside James on James,"['NEUTRAL', 0.38235158]","['NEUTRAL', 0.0]",False,158,105,23:18:42.727416
Irene began James outside a cat in a cat by Irene outside an cat on an monkey outside James on James,"['POSITIVE', 0.33993239]","['NEUTRAL', 0.0]",True,159,106,23:18:46.602883
Irene meant James outside a cat in a cat by Irene outside an cat on an monkey outside James on James,"['NEUTRAL', 0.39193803]","['NEUTRAL', 0.0]",False,160,106,23:18:49.423027
Irene began James outside a cat in a cat by Irene outside an cat on an monkey outside Irene on James,"['POSITIVE', 0.33993239]","['NEUTRAL', 0.0]",True,161,107,23:18:54.918417
Irene began James outside a cat in a telescope by Irene outside an cat on an monkey outside Irene on James,"['NEUTRAL', 0.36087425]","['NEUTRAL', 0.0]",False,162,107,23:18:57.857868
